Stock,URL
BEML,https://www.bseindia.com/stock-share-price/BEML-LTD./BEML/500048
BEL,https://www.bseindia.com/stock-share-price/BHARAT-ELECTRONICS-LTD./BEL/500049
BEPL,https://www.bseindia.com/stock-share-price/BHANSALI-ENGINEERING-POLYMERS-LTD.-$/BEPL/500052
BIHSPONG,https://www.bseindia.com/stock-share-price/BIHAR-SPONGE-IRON-LTD./BIHSPONG/500058
BIRLACABLE,https://www.bseindia.com/stock-share-price/Birla-Cable-Ltd/BIRLACABLE/500060
BLUESTARCO,https://www.bseindia.com/stock-share-price/BLUE-STAR-LTD./BLUESTARCO/500067
DISAQ,https://www.bseindia.com/stock-share-price/DISA-INDIA-LTD./DISAQ/500068
QUESTCAP,https://www.bseindia.com/stock-share-price/Quest-Capital-Markets-Ltd/QUESTCAP/500069
BPL,https://www.bseindia.com/stock-share-price/BPL-LTD./BPL/500074
OAL,https://www.bseindia.com/stock-share-price/Oriental-Aromatics-Ltd-$/OAL/500078
CENTEXT,https://www.bseindia.com/stock-share-price/CENTURY-EXTRUSIONS-LTD./CENTEXT/500083
CESC,https://www.bseindia.com/stock-share-price/CESC-LTD./CESC/500084
CHAMBLFERT,https://www.bseindia.com/stock-share-price/CHAMBAL-FERTILISERS-&-CHEMICALS-LTD./CHAMBLFERT/500085
EXIDEIND,https://www.bseindia.com/stock-share-price/EXIDE-INDUSTRIES-LTD./EXIDEIND/500086
CIPLA,https://www.bseindia.com/stock-share-price/CIPLA-LTD./CIPLA/500087
DICIND,https://www.bseindia.com/stock-share-price/DIC-INDIA-LTD./DICIND/500089
CRISIL,https://www.bseindia.com/stock-share-price/CRISIL-LTD./CRISIL/500092
CGPOWER,https://www.bseindia.com/stock-share-price/CG-Power-and-Industrial-Solutions-Ltd/CGPOWER/500093
DABUR,https://www.bseindia.com/stock-share-price/DABUR-INDIA-LTD./DABUR/500096
DALMIASUG,https://www.bseindia.com/stock-share-price/Dalmia-Bharat-Sugar-and-Industries-Ltd/DALMIASUG/500097
ARVIND,https://www.bseindia.com/stock-share-price/ARVIND-LTD./ARVIND/500101
BHEL,https://www.bseindia.com/stock-share-price/BHARAT-HEAVY-ELECTRICALS-LTD./BHEL/500103
HINDPETRO,https://www.bseindia.com/stock-share-price/HINDUSTAN-PETROLEUM-CORPORATION-LTD./HINDPETRO/500104
IFCI,https://www.bseindia.com/stock-share-price/IFCI-LTD./IFCI/500106
MTNL,https://www.bseindia.com/stock-share-price/MAHANAGAR-TELEPHONE-NIGAM-LTD./MTNL/500108
MRPL,https://www.bseindia.com/stock-share-price/MANGALORE-REFINERY-&-PETROCHEMICALS-LTD./MRPL/500109
CHENNPETRO,https://www.bseindia.com/stock-share-price/CHENNAI-PETROLEUM-CORPORATION-LTD./CHENNPETRO/500110
SBIN,https://www.bseindia.com/stock-share-price/STATE-BANK-OF-INDIA/SBIN/500112
SAIL,https://www.bseindia.com/stock-share-price/STEEL-AUTHORITY-OF-INDIA-LTD./SAIL/500113
TITAN,https://www.bseindia.com/stock-share-price/Titan-Company-Limited/TITAN/500114
IDBI,https://www.bseindia.com/stock-share-price/IDBI-BANK-LTD./IDBI/500116
DCW,https://www.bseindia.com/stock-share-price/DCW-LTD./DCW/500117
DHAMPURSUG,https://www.bseindia.com/stock-share-price/DHAMPUR-SUGAR-MILLS-LTD./DHAMPURSUG/500119
DIAMINESQ,https://www.bseindia.com/stock-share-price/DIAMINES-&-CHEMICALS-LTD.-$/DIAMINESQ/500120
ELANTAS,https://www.bseindia.com/stock-share-price/ELANTAS-BECK-INDIA-LTD.-$/ELANTAS/500123
DRREDDY,https://www.bseindia.com/stock-share-price/DR.REDDY'S-LABORATORIES-LTD./DRREDDY/500124
EIDPARRY,https://www.bseindia.com/stock-share-price/E.I.D.-PARRY-(INDIA)-LTD./EIDPARRY/500125
PGHL,https://www.bseindia.com/stock-share-price/Procter-&-Gamble-Health-Ltd/PGHL/500126
ELECTCAST,https://www.bseindia.com/stock-share-price/ELECTROSTEEL-CASTINGS-LTD./ELECTCAST/500128
ESABINDIA,https://www.bseindia.com/stock-share-price/ESAB-INDIA-LTD./ESABINDIA/500133
EPL,https://www.bseindia.com/stock-share-price/EPL-Ltd/EPL/500135
ESTER,https://www.bseindia.com/stock-share-price/ESTER-INDUSTRIES-LTD./ESTER/500136
FGP,https://www.bseindia.com/stock-share-price/FGP-LTD./FGP/500142
PHCAP,https://www.bseindia.com/stock-share-price/PH-CAPITAL-LTD./PHCAP/500143
FINCABLES,https://www.bseindia.com/stock-share-price/FINOLEX-CABLES-LTD./FINCABLES/500144
COCKERILL,https://www.bseindia.com/stock-share-price/John-Cockerill-India-Ltd-$/COCKERILL/500147
UFLEX,https://www.bseindia.com/stock-share-price/UFLEX-LTD./UFLEX/500148
FOSECOIND,https://www.bseindia.com/stock-share-price/FOSECO-INDIA-LTD./FOSECOIND/500150
GOLDENTOBC,https://www.bseindia.com/stock-share-price/GOLDEN-TOBACCO-LTD./GOLDENTOBC/500151
GANESHBE,https://www.bseindia.com/stock-share-price/GANESH-BENZOPLAST-LTD./GANESHBE/500153
METROGLOBL,https://www.bseindia.com/stock-share-price/Metroglobal-Limited/METROGLOBL/500159
GTL,https://www.bseindia.com/stock-share-price/GTL-LTD./GTL/500160
GODFRYPHLP,https://www.bseindia.com/stock-share-price/GODFREY-PHILLIPS-INDIA-LTD./GODFRYPHLP/500163
GODREJIND,https://www.bseindia.com/stock-share-price/GODREJ-INDUSTRIES-LTD./GODREJIND/500164
KANSAINER,https://www.bseindia.com/stock-share-price/KANSAI-NEROLAC-PAINTS-LTD./KANSAINER/500165
GOODRICKE,https://www.bseindia.com/stock-share-price/GOODRICKE-GROUP-LTD./GOODRICKE/500166
GOODYEAR,https://www.bseindia.com/stock-share-price/GOODYEAR-INDIA-LTD./GOODYEAR/500168
GTNINDS,https://www.bseindia.com/stock-share-price/GTN-INDUSTRIES-LTD./GTNINDS/500170
GHCL,https://www.bseindia.com/stock-share-price/GHCL-LTD./GHCL/500171
GFLLIMITED,https://www.bseindia.com/stock-share-price/GFL-Ltd/GFLLIMITED/500173
GLFL,https://www.bseindia.com/stock-share-price/GUJARAT-LEASE-FINANCING-LTD./GLFL/500174
HCL-INSYS,https://www.bseindia.com/stock-share-price/HCL-INFOSYSTEMS-LTD./HCL-INSYS/500179
HDFCBANK,https://www.bseindia.com/stock-share-price/HDFC-Bank-Ltd/HDFCBANK/500180
HEROMOTOCO,https://www.bseindia.com/stock-share-price/HERO-MOTOCORP-LTD./HEROMOTOCO/500182
HFCL,https://www.bseindia.com/stock-share-price/HFCL-Ltd/HFCL/500183
HSCL,https://www.bseindia.com/stock-share-price/Himadri-Speciality-Chemical-Ltd/HSCL/500184
HCC,https://www.bseindia.com/stock-share-price/HINDUSTAN-CONSTRUCTION-CO.LTD./HCC/500185
HINDOILEXP,https://www.bseindia.com/stock-share-price/HINDUSTAN-OIL-EXPLORATION-CO.LTD./HINDOILEXP/500186
AGI,https://www.bseindia.com/stock-share-price/Agi-Greenpac-Ltd/AGI/500187
HINDZINC,https://www.bseindia.com/stock-share-price/HINDUSTAN-ZINC-LTD./HINDZINC/500188
NXTDIGITAL,https://www.bseindia.com/stock-share-price/Nxtdigital-Ltd/NXTDIGITAL/500189
HMT,https://www.bseindia.com/stock-share-price/HMT-LTD./HMT/500191
PRAGBOS,https://www.bseindia.com/stock-share-price/PRAG-BOSIMI-SYNTHETICS-LTD./PRAGBOS/500192
HLVLTD,https://www.bseindia.com/stock-share-price/HLV-Ltd/HLVLTD/500193
IGPL,https://www.bseindia.com/stock-share-price/I-G-PETROCHEMICALS-LTD./IGPL/500199
INDIAGLYCO,https://www.bseindia.com/stock-share-price/INDIA-GLYCOLS-LTD./INDIAGLYCO/500201
INDLEASE,https://www.bseindia.com/stock-share-price/INDIA-LEASE-DEVELOPMENT-LTD./INDLEASE/500202
MARGOFIN,https://www.bseindia.com/stock-share-price/Margo-Finance-Limited/MARGOFIN/500206
INDORAMA,https://www.bseindia.com/stock-share-price/INDO-RAMA-SYNTHETICS-(INDIA)-LTD./INDORAMA/500207
INFY,https://www.bseindia.com/stock-share-price/INFOSYS-LTD./INFY/500209
INGERRAND,https://www.bseindia.com/stock-share-price/INGERSOLL-RAND-(INDIA)-LTD./INGERRAND/500210
ITHL,https://www.bseindia.com/stock-share-price/INTERNATIONAL-TRAVEL-HOUSE-LTD.-$/ITHL/500213
IONEXCHANG,https://www.bseindia.com/stock-share-price/ION-EXCHANGE-(INDIA)-LTD.-$/IONEXCHANG/500214
ATFL,https://www.bseindia.com/stock-share-price/AGRO-TECH-FOODS-LTD./ATFL/500215
JISLJALEQS,https://www.bseindia.com/stock-share-price/JAIN-IRRIGATION-SYSTEMS-LTD./JISLJALEQS/500219
JASCH,https://www.bseindia.com/stock-share-price/JASCH-INDUSTRIES-LTD./JASCH/500220
JCTLTD,https://www.bseindia.com/stock-share-price/JCT-LTD./JCTLTD/500223
JINDALPOLY,https://www.bseindia.com/stock-share-price/JINDAL-POLY-FILMS-LTD./JINDALPOLY/500227
JSWSTEEL,https://www.bseindia.com/stock-share-price/JSW-STEEL-LTD./JSWSTEEL/500228
UMANGDAIR,https://www.bseindia.com/stock-share-price/UMANG-DAIRIES-LTD./UMANGDAIR/500231
KAJARIACER,https://www.bseindia.com/stock-share-price/KAJARIA-CERAMICS-LTD./KAJARIACER/500233
KAKATCEM,https://www.bseindia.com/stock-share-price/KAKATIYA-CEMENT-SUGAR-&-INDUSTRIES-LTD./KAKATCEM/500234
KSL,https://www.bseindia.com/stock-share-price/KALYANI-STEELS-LTD./KSL/500235
KANELIND,https://www.bseindia.com/stock-share-price/Kanel-Industries-Limited/KANELIND/500236
WHIRLPOOL,https://www.bseindia.com/stock-share-price/WHIRLPOOL-OF-INDIA-LTD./WHIRLPOOL/500238
KGDENIM,https://www.bseindia.com/stock-share-price/KG-DENIM-LTD./KGDENIM/500239
KINETICENG,https://www.bseindia.com/stock-share-price/KINETIC-ENGINEERING-LTD./KINETICENG/500240
KIRLOSBROS,https://www.bseindia.com/stock-share-price/KIRLOSKAR-BROTHERS-LTD.-$/KIRLOSBROS/500241
KIRLOSIND,https://www.bseindia.com/stock-share-price/Kirloskar-Industries-Ltd/KIRLOSIND/500243
KIRLFER,https://www.bseindia.com/stock-share-price/KIRLOSKAR-FERROUS-INDUSTRIES-LTD./KIRLFER/500245
ENVAIREL,https://www.bseindia.com/stock-share-price/ENVAIR-ELECTRODYNE-LTD./ENVAIREL/500246
KOTAKBANK,https://www.bseindia.com/stock-share-price/KOTAK-MAHINDRA-BANK-LTD./KOTAKBANK/500247
KRIFILIND,https://www.bseindia.com/stock-share-price/Krishna-Filament-Industries-Ltd/KRIFILIND/500248
KSB,https://www.bseindia.com/stock-share-price/KSB-Ltd/KSB/500249
LGBBROSLTD,https://www.bseindia.com/stock-share-price/L.G.BALAKRISHNAN-&-BROS.LTD./LGBBROSLTD/500250
TRENT,https://www.bseindia.com/stock-share-price/TRENT-LTD./TRENT/500251
LAXMIMACH,https://www.bseindia.com/stock-share-price/LAKSHMI-MACHINE-WORKS-LTD./LAXMIMACH/500252
LICHSGFIN,https://www.bseindia.com/stock-share-price/LIC-HOUSING-FINANCE-LTD./LICHSGFIN/500253
LUPIN,https://www.bseindia.com/stock-share-price/LUPIN-LTD./LUPIN/500257
LYKALABS,https://www.bseindia.com/stock-share-price/LYKA-LABS-LTD./LYKALABS/500259
RAMCOCEM,https://www.bseindia.com/stock-share-price/The-Ramco-Cements-Limited/RAMCOCEM/500260
MAFATIND,https://www.bseindia.com/stock-share-price/MAFATLAL-INDUSTRIES-LTD.-$/MAFATIND/500264
MAHSEAMLES,https://www.bseindia.com/stock-share-price/MAHARASHTRA-SEAMLESS-LTD./MAHSEAMLES/500265
MAHSCOOTER,https://www.bseindia.com/stock-share-price/MAHARASHTRA-SCOOTERS-LTD./MAHSCOOTER/500266
MAJESAUT,https://www.bseindia.com/stock-share-price/MAJESTIC-AUTO-LTD.-$/MAJESAUT/500267
MANALIPETC,https://www.bseindia.com/stock-share-price/MANALI-PETROCHEMICAL-LTD./MANALIPETC/500268
BARODARY,https://www.bseindia.com/stock-share-price/BARODA-RAYON-CORPORATION-LTD./BARODARY/500270
MFSL,https://www.bseindia.com/stock-share-price/Max-Financial-Services-Ltd/MFSL/500271
MIDINDIA,https://www.bseindia.com/stock-share-price/MID-INDIA-INDUSTRIES-LTD./MIDINDIA/500277
MIRCELECTR,https://www.bseindia.com/stock-share-price/MIRC-ELECTRONICS-LTD./MIRCELECTR/500279
CENTENKA,https://www.bseindia.com/stock-share-price/CENTURY-ENKA-LTD./CENTENKA/500280
LORDSCHLO,https://www.bseindia.com/stock-share-price/LORDS-CHLORO-ALKALI-LTD./LORDSCHLO/500284
SPICEJET,https://www.bseindia.com/stock-share-price/SPICEJET-LTD./SPICEJET/500285
MOREPENLAB,https://www.bseindia.com/stock-share-price/MOREPEN-LABORATORIES-LTD./MOREPENLAB/500288
MRF,https://www.bseindia.com/stock-share-price/MRF-LTD./MRF/500290
HEIDELBERG,https://www.bseindia.com/stock-share-price/HEIDELBERGCEMENT-INDIA-LTD./HEIDELBERG/500292
NCC,https://www.bseindia.com/stock-share-price/NCC-Limited/NCC/500294
VEDL,https://www.bseindia.com/stock-share-price/Vedanta-Limited/VEDL/500295
NAHARSPING,https://www.bseindia.com/stock-share-price/NAHAR-SPINNING-MILLS-LTD./NAHARSPING/500296
NATPEROX,https://www.bseindia.com/stock-share-price/NATIONAL-PEROXIDE-LTD./NATPEROX/500298
GRASIM,https://www.bseindia.com/stock-share-price/GRASIM-INDUSTRIES-LTD./GRASIM/500300
PEL,https://www.bseindia.com/stock-share-price/PIRAMAL-ENTERPRISES-LTD./PEL/500302
NIITLTD,https://www.bseindia.com/stock-share-price/NIIT-LTD./NIITLTD/500304
JAYKAY,https://www.bseindia.com/stock-share-price/JAYKAY-ENTERPRISES-LTD./JAYKAY/500306
NIRLON,https://www.bseindia.com/stock-share-price/NIRLON-LTD./NIRLON/500307
ONGC,https://www.bseindia.com/stock-share-price/Oil-and-Natural-Gas-Corporation-Ltd/ONGC/500312
OILCOUNTUB,https://www.bseindia.com/stock-share-price/OIL-COUNTRY-TUBULAR-LTD./OILCOUNTUB/500313
ORIENTHOT,https://www.bseindia.com/stock-share-price/ORIENTAL-HOTELS-LTD./ORIENTHOT/500314
OSWALAGRO,https://www.bseindia.com/stock-share-price/OSWAL-AGRO-MILLS-LTD./OSWALAGRO/500317
INDSUCR,https://www.bseindia.com/stock-share-price/INDIAN-SUCROSE-LTD./INDSUCR/500319
RELIANCE,https://www.bseindia.com/stock-share-price/RELIANCE-INDUSTRIES-LTD./RELIANCE/500325
PILITA,https://www.bseindia.com/stock-share-price/Pil-Italica-Lifestyle-Ltd/PILITA/500327
RAYMOND,https://www.bseindia.com/stock-share-price/RAYMOND-LTD./RAYMOND/500330
PIDILITIND,https://www.bseindia.com/stock-share-price/PIDILITE-INDUSTRIES-LTD./PIDILITIND/500331
PIXTRANS,https://www.bseindia.com/stock-share-price/PIX-TRANSMISSIONS-LTD./PIXTRANS/500333
BIRLACORPN,https://www.bseindia.com/stock-share-price/BIRLA-CORPORATION-LTD./BIRLACORPN/500335
SURYAROSNI,https://www.bseindia.com/stock-share-price/SURYA-ROSHNI-LTD./SURYAROSNI/500336
PRIMESECU,https://www.bseindia.com/stock-share-price/PRIME-SECURITIES-LTD./PRIMESECU/500337
PRSMJOHNSN,https://www.bseindia.com/stock-share-price/Prism-Johnson-Ltd/PRSMJOHNSN/500338
RAIN,https://www.bseindia.com/stock-share-price/Rain-Industries-Ltd/RAIN/500339
AMJLAND,https://www.bseindia.com/stock-share-price/AMJ-Land-Holdings-Ltd/AMJLAND/500343
PUNJCOMMU,https://www.bseindia.com/stock-share-price/PUNJAB-COMMUNICATIONS-LTD.-$/PUNJCOMMU/500346
RSWM,https://www.bseindia.com/stock-share-price/RSWM-LTD./RSWM/500350
RAJSREESUG,https://www.bseindia.com/stock-share-price/RAJSHREE-SUGARS-&-CHEMICALS-LTD./RAJSREESUG/500354
RALLIS,https://www.bseindia.com/stock-share-price/RALLIS-INDIA-LTD./RALLIS/500355
RAMANEWS,https://www.bseindia.com/stock-share-price/SHREE-RAMA-NEWSPRINT-LTD./RAMANEWS/500356
RAMAPPR-B,https://www.bseindia.com/stock-share-price/RAMA-PAPER-MILLS-LTD./RAMAPPR-B/500357
RAMAPETRO,https://www.bseindia.com/stock-share-price/RAMA-PETROCHEMICALS-LTD./RAMAPETRO/500358
RAPICUT,https://www.bseindia.com/stock-share-price/RAPICUT-CARBIDES-LTD./RAPICUT/500360
WELSPLSOL,https://www.bseindia.com/stock-share-price/Welspun-Specialty-Solutions-Ltd/WELSPLSOL/500365
ROLTA,https://www.bseindia.com/stock-share-price/ROLTA-INDIA-LTD./ROLTA/500366
RUBFILA,https://www.bseindia.com/stock-share-price/RUBFILA-INTERNATIONAL-LTD./RUBFILA/500367
PATANJALI,https://www.bseindia.com/stock-share-price/Patanjali-Foods-Ltd/PATANJALI/500368
SALORAINTL,https://www.bseindia.com/stock-share-price/SALORA-INTERNATIONAL-LTD./SALORAINTL/500370
JINDALSAW,https://www.bseindia.com/stock-share-price/JINDAL-SAW-LTD./JINDALSAW/500378
JKLAKSHMI,https://www.bseindia.com/stock-share-price/JK-LAKSHMI-CEMENT-LTD./JKLAKSHMI/500380
SHREECEM,https://www.bseindia.com/stock-share-price/SHREE-CEMENT-LTD./SHREECEM/500387
SKPMIL,https://www.bseindia.com/stock-share-price/SHREE-KRISHNA-PAPER-MILLS-&-INDUSTRIES-LTD./SKPMIL/500388
RELINFRA,https://www.bseindia.com/stock-share-price/RELIANCE-INFRASTRUCTURE-LTD./RELINFRA/500390
TATAPOWER,https://www.bseindia.com/stock-share-price/TATA-POWER-CO.LTD./TATAPOWER/500400
SPMLINFRA,https://www.bseindia.com/stock-share-price/SPML-Infra-Limited/SPMLINFRA/500402
SUNDRMFAST,https://www.bseindia.com/stock-share-price/SUNDRAM-FASTENERS-LTD./SUNDRMFAST/500403
SUNFLAG,https://www.bseindia.com/stock-share-price/SUNFLAG-IRON-&-STEEL-CO.LTD./SUNFLAG/500404
SPLPETRO,https://www.bseindia.com/stock-share-price/SUPREME-PETROCHEM-LTD./SPLPETRO/500405
SWARAJENG,https://www.bseindia.com/stock-share-price/SWARAJ-ENGINES-LTD./SWARAJENG/500407
TATAELXSI,https://www.bseindia.com/stock-share-price/TATA-ELXSI-LTD./TATAELXSI/500408
ACC,https://www.bseindia.com/stock-share-price/ACC-LTD./ACC/500410
THERMAX,https://www.bseindia.com/stock-share-price/THERMAX-LTD./THERMAX/500411
TIRUMALCHM,https://www.bseindia.com/stock-share-price/THIRUMALAI-CHEMICALS-LTD./TIRUMALCHM/500412
THOMASCOOK,https://www.bseindia.com/stock-share-price/THOMAS-COOK-(INDIA)-LTD./THOMASCOOK/500413
TIMEX,https://www.bseindia.com/stock-share-price/TIMEX-GROUP-INDIA-LTD.-$/TIMEX/500414
TOKYOPLAST,https://www.bseindia.com/stock-share-price/TOKYO-PLAST-INTERNATIONAL-LTD./TOKYOPLAST/500418
TORNTPHARM,https://www.bseindia.com/stock-share-price/TORRENT-PHARMACEUTICALS-LTD./TORNTPHARM/500420
TRANSCHEM,https://www.bseindia.com/stock-share-price/TRANSCHEM-LTD.-$/TRANSCHEM/500422
AMBUJACEM,https://www.bseindia.com/stock-share-price/AMBUJA-CEMENTS-LTD./AMBUJACEM/500425
UTLINDS,https://www.bseindia.com/stock-share-price/UTL-Industries-Limited/UTLINDS/500426
UNIPHOS,https://www.bseindia.com/stock-share-price/UNIPHOS-ENTERPRISES-LTD./UNIPHOS/500429
VHL,https://www.bseindia.com/stock-share-price/VARDHMAN-HOLDINGS-LTD./VHL/500439
HINDALCO,https://www.bseindia.com/stock-share-price/HINDALCO-INDUSTRIES-LTD./HINDALCO/500440
WSTCSTPAPR,https://www.bseindia.com/stock-share-price/WEST-COAST-PAPER-MILLS-LTD./WSTCSTPAPR/500444
HOCL,https://www.bseindia.com/stock-share-price/HINDUSTAN-ORGANIC-CHEMICALS-LTD./HOCL/500449
MPILCORPL,https://www.bseindia.com/stock-share-price/MPIL-CORPORATION-LTD./MPILCORPL/500450
PASUPTAC,https://www.bseindia.com/stock-share-price/PASUPATI-ACRYLON-LTD./PASUPTAC/500456
KORE,https://www.bseindia.com/stock-share-price/Kore-Foods-Ltd/KORE/500458
PGHH,https://www.bseindia.com/stock-share-price/PROCTER-&-GAMBLE-HYGIENE-&-HEALTH-CARE-LTD./PGHH/500459
MUKANDLTD,https://www.bseindia.com/stock-share-price/MUKAND-LTD./MUKANDLTD/500460
BBOX,https://www.bseindia.com/stock-share-price/Black-Box-Ltd/BBOX/500463
UCALFUEL,https://www.bseindia.com/stock-share-price/UCAL-FUEL-SYSTEMS-LTD./UCALFUEL/500464
HARRMALAYA,https://www.bseindia.com/stock-share-price/HARRISONS-MALAYALAM-LTD./HARRMALAYA/500467
FEDERALBNK,https://www.bseindia.com/stock-share-price/FEDERAL-BANK-LTD./FEDERALBNK/500469
TATASTEEL,https://www.bseindia.com/stock-share-price/TATA-STEEL-LTD./TATASTEEL/500470
SKFINDIA,https://www.bseindia.com/stock-share-price/SKF-India-Ltd/SKFINDIA/500472
ASHOKLEY,https://www.bseindia.com/stock-share-price/ASHOK-LEYLAND-LTD./ASHOKLEY/500477
CUMMINSIND,https://www.bseindia.com/stock-share-price/CUMMINS-INDIA-LTD./CUMMINSIND/500480
TATACOMM,https://www.bseindia.com/stock-share-price/TATA-COMMUNICATIONS-LTD./TATACOMM/500483
ABBOTINDIA,https://www.bseindia.com/stock-share-price/ABBOTT-INDIA-LTD./ABBOTINDIA/500488
BAJAJHLDNG,https://www.bseindia.com/stock-share-price/BAJAJ-HOLDINGS-&-INVESTMENT-LTD./BAJAJHLDNG/500490
BHARATFORG,https://www.bseindia.com/stock-share-price/BHARAT-FORGE-LTD./BHARATFORG/500493
ESCORTS,https://www.bseindia.com/stock-share-price/Escorts-Kubota-Ltd/ESCORTS/500495
HINDMOTORS,https://www.bseindia.com/stock-share-price/HINDUSTAN-MOTORS-LTD./HINDMOTORS/500500
LT,https://www.bseindia.com/stock-share-price/LARSEN-&-TOUBRO-LTD./LT/500510
M&M,https://www.bseindia.com/stock-share-price/MAHINDRA-&-MAHINDRA-LTD./M&M/500520
BOSCHLTD,https://www.bseindia.com/stock-share-price/BOSCH-LTD./BOSCHLTD/500530
PREMIER,https://www.bseindia.com/stock-share-price/PREMIER-LTD./PREMIER/500540
BPCL,https://www.bseindia.com/stock-share-price/BHARAT-PETROLEUM-CORPORATION-LTD./BPCL/500547
SIEMENS,https://www.bseindia.com/stock-share-price/SIEMENS-LTD./SIEMENS/500550
TATAMOTORS,https://www.bseindia.com/stock-share-price/TATA-MOTORS-LTD./TATAMOTORS/500570
VOLTAS,https://www.bseindia.com/stock-share-price/VOLTAS-LTD./VOLTAS/500575
GESHIP,https://www.bseindia.com/stock-share-price/GREAT-EASTERN-SHIPPING-CO.LTD./GESHIP/500620
DEEPAKFERT,https://www.bseindia.com/stock-share-price/DEEPAK-FERTILISERS-&-PETROCHEMICALS-CORPORATION-LTD./DEEPAKFERT/500645
EXCELINDUS,https://www.bseindia.com/stock-share-price/EXCEL-INDUSTRIES-LTD./EXCELINDUS/500650
GRWRHITECH,https://www.bseindia.com/stock-share-price/Garware-Hi-Tech-Films-Ltd/GRWRHITECH/500655
GLAXO,https://www.bseindia.com/stock-share-price/GLAXOSMITHKLINE-PHARMACEUTICALS-LTD./GLAXO/500660
GNFC,https://www.bseindia.com/stock-share-price/GUJARAT-NARMADA-VALLEY-FERTILIZERS-&-CHEMICALS-LTD./GNFC/500670
NOVARTIND,https://www.bseindia.com/stock-share-price/NOVARTIS-INDIA-LTD./NOVARTIND/500672
SANOFI,https://www.bseindia.com/stock-share-price/Sanofi-India-Ltd/SANOFI/500674
PFIZER,https://www.bseindia.com/stock-share-price/PFIZER-LTD./PFIZER/500680
GSFC,https://www.bseindia.com/stock-share-price/GUJARAT-STATE-FERTILIZERS-&-CHEMICALS-LTD./GSFC/500690
HINDUNILVR,https://www.bseindia.com/stock-share-price/HINDUSTAN-UNILEVER-LTD./HINDUNILVR/500696
AKZOINDIA,https://www.bseindia.com/stock-share-price/Akzo-Nobel-India-Limited/AKZOINDIA/500710
NOCIL,https://www.bseindia.com/stock-share-price/NOCIL-LTD./NOCIL/500730
TATACHEM,https://www.bseindia.com/stock-share-price/TATA-CHEMICALS-LTD./TATACHEM/500770
TNPETRO,https://www.bseindia.com/stock-share-price/TAMILNADU-PETROPRODUCTS-LTD./TNPETRO/500777
ZUARIIND,https://www.bseindia.com/stock-share-price/Zuari-Industries-Ltd/ZUARIIND/500780
NESTLEIND,https://www.bseindia.com/stock-share-price/NESTLE-INDIA-LTD./NESTLEIND/500790
TATACONSUM,https://www.bseindia.com/stock-share-price/Tata-Consumer-Products-Ltd/TATACONSUM/500800
